300818.87,175789.39,0
300918.87,175789.39,0
301018.87,175789.39,0
301118.87,175789.39,0
301218.87,175789.39,0
301318.87,175789.39,0
301418.87,175789.39,0
301518.87,175789.39,0
301618.87,175789.39,0
301718.87,175789.39,0
301818.87,175789.39,0
301918.87,175789.39,0
302018.87,175789.39,0
302118.87,175789.39,0
302218.87,175789.39,0
302318.87,175789.39,0
302418.87,175789.39,0
302918.87,175789.39,0
303018.87,175789.39,0
303118.87,175789.39,0
303218.87,175789.39,0
303318.87,175789.39,0
303418.87,175789.39,0
303518.87,175789.39,0
303618.87,175789.39,0
303718.87,175789.39,0
303818.87,175789.39,0
303918.87,175789.39,0
304018.87,175789.39,0
304118.87,175789.39,0
304218.87,175789.39,0
304318.87,175789.39,0
304418.87,175789.39,0
304518.87,175789.39,0
304618.87,175789.39,0
304718.87,175789.39,0
304818.87,175789.39,0
304918.87,175789.39,0
300118.87,175889.39,1
300218.87,175889.39,1
300318.87,175889.39,1
300418.87,175889.39,1
300518.87,175889.39,1
300618.87,175889.39,1
300718.87,175889.39,1
300818.87,175889.39,1
300918.87,175889.39,0
301018.87,175889.39,0
301118.87,175889.39,0
301218.87,175889.39,0
301318.87,175889.39,0
301418.87,175889.39,0
301518.87,175889.39,0
301618.87,175889.39,0
301718.87,175889.39,0
301818.87,175889.39,0
301918.87,175889.39,0
302018.87,175889.39,0
302118.87,175889.39,0
302218.87,175889.39,0
302318.87,175889.39,0
302818.87,175889.39,0
302918.87,175889.39,0
303018.87,175889.39,0
303118.87,175889.39,0
303218.87,175889.39,0
303318.87,175889.39,0
303418.87,175889.39,0
303518.87,175889.39,0
303618.87,175889.39,0
303718.87,175889.39,0
303818.87,175889.39,0
303918.87,175889.39,0
304018.87,175889.39,0
304118.87,175889.39,0
304218.87,175889.39,0
304318.87,175889.39,0
304418.87,175889.39,0
304518.87,175889.39,0
304618.87,175889.39,0
304718.87,175889.39,0
304818.87,175889.39,0
304918.87,175889.39,0
305018.87,175889.39,1
300018.87,175989.39,1
300118.87,175989.39,1
300218.87,175989.39,1
300318.87,175989.39,1
300418.87,175989.39,1
300518.87,175989.39,1
300618.87,175989.39,1
300718.87,175989.39,1
300818.87,175989.39,0
300918.87,175989.39,1
301018.87,175989.39,0
301118.87,175989.39,0
301218.87,175989.39,0
301318.87,175989.39,0
301418.87,175989.39,0
301518.87,175989.39,0
301618.87,175989.39,0
301718.87,175989.39,0
301818.87,175989.39,0
301918.87,175989.39,0
302018.87,175989.39,0
302118.87,175989.39,0
302218.87,175989.39,0
302418.87,175989.39,0
302718.87,175989.39,0
302818.87,175989.39,0
302918.87,175989.39,0
303018.87,175989.39,0
303118.87,175989.39,0
303218.87,175989.39,0
303318.87,175989.39,0
303418.87,175989.39,0
303518.87,175989.39,0
303618.87,175989.39,0
303718.87,175989.39,0
303818.87,175989.39,0
303918.87,175989.39,0
304018.87,175989.39,0
304118.87,175989.39,0
304218.87,175989.39,0
304318.87,175989.39,0
304418.87,175989.39,0
304518.87,175989.39,0
304618.87,175989.39,1
304718.87,175989.39,0
304818.87,175989.39,0
304918.87,175989.39,0
305018.87,175989.39,0
305118.87,175989.39,1
300018.87,176089.39,1
300118.87,176089.39,1
300218.87,176089.39,1
300318.87,176089.39,1
300418.87,176089.39,1
300518.87,176089.39,1
300618.87,176089.39,1
300718.87,176089.39,1
300818.87,176089.39,0
300918.87,176089.39,1
301018.87,176089.39,0
301118.87,176089.39,0
301218.87,176089.39,0
301318.87,176089.39,0
301418.87,176089.39,0
301518.87,176089.39,0
301618.87,176089.39,0
301718.87,176089.39,0
301818.87,176089.39,0
301918.87,176089.39,0
302018.87,176089.39,0
302318.87,176089.39,0
302418.87,176089.39,0
302518.87,176089.39,0
302618.87,176089.39,0
302718.87,176089.39,0
302818.87,176089.39,0
302918.87,176089.39,0
303018.87,176089.39,1
303118.87,176089.39,1
303218.87,176089.39,0
303318.87,176089.39,0
303418.87,176089.39,0
303518.87,176089.39,0
303618.87,176089.39,0
303718.87,176089.39,0
303818.87,176089.39,0
303918.87,176089.39,0
304018.87,176089.39,0
304118.87,176089.39,0
304218.87,176089.39,0
304318.87,176089.39,0
304418.87,176089.39,0
304518.87,176089.39,0
304618.87,176089.39,0
304718.87,176089.39,0
304818.87,176089.39,0
304918.87,176089.39,0
305018.87,176089.39,0
305118.87,176089.39,0
305218.87,176089.39,1
299918.87,176189.39,1
300018.87,176189.39,1
300118.87,176189.39,1
300218.87,176189.39,1
300318.87,176189.39,1
300418.87,176189.39,1
300518.87,176189.39,1
300618.87,176189.39,1
300718.87,176189.39,1
300818.87,176189.39,0
300918.87,176189.39,0
301018.87,176189.39,0
301118.87,176189.39,0
301218.87,176189.39,0
301318.87,176189.39,0
301418.87,176189.39,0
301518.87,176189.39,0
301618.87,176189.39,0
301718.87,176189.39,0
301818.87,176189.39,0
301918.87,176189.39,0
302218.87,176189.39,0
302318.87,176189.39,1
302418.87,176189.39,0
302518.87,176189.39,0
302618.87,176189.39,0
302718.87,176189.39,0
302818.87,176189.39,0
302918.87,176189.39,1
303018.87,176189.39,1
303118.87,176189.39,1
303218.87,176189.39,0
303318.87,176189.39,0
303418.87,176189.39,0
303518.87,176189.39,0
303618.87,176189.39,0
303718.87,176189.39,0
303818.87,176189.39,0
303918.87,176189.39,0
304018.87,176189.39,0
304118.87,176189.39,0
304218.87,176189.39,0
304318.87,176189.39,0
304418.87,176189.39,0
304518.87,176189.39,0
304618.87,176189.39,0
304718.87,176189.39,1
304818.87,176189.39,0
304918.87,176189.39,0
305018.87,176189.39,0
305118.87,176189.39,0
305218.87,176189.39,1
305318.87,176189.39,1
305418.87,176189.39,1
299818.87,176289.39,1
299918.87,176289.39,1
300018.87,176289.39,1
300118.87,176289.39,1
300218.87,176289.39,1
300318.87,176289.39,1
300418.87,176289.39,1
300518.87,176289.39,1
300618.87,176289.39,0
300718.87,176289.39,0
300818.87,176289.39,0
300918.87,176289.39,0
301018.87,176289.39,0
301118.87,176289.39,0
301218.87,176289.39,0
301318.87,176289.39,0
301418.87,176289.39,0
301518.87,176289.39,0
301618.87,176289.39,0
301718.87,176289.39,0
301818.87,176289.39,0
302118.87,176289.39,0
302218.87,176289.39,1
302318.87,176289.39,0
302418.87,176289.39,0
302518.87,176289.39,0
302618.87,176289.39,0
302718.87,176289.39,0
302818.87,176289.39,1
302918.87,176289.39,1
303018.87,176289.39,0
303118.87,176289.39,0
303218.87,176289.39,0
303318.87,176289.39,0
303418.87,176289.39,0
303518.87,176289.39,0
303618.87,176289.39,0
303718.87,176289.39,0
303818.87,176289.39,0
303918.87,176289.39,0
304018.87,176289.39,0
304118.87,176289.39,0
304218.87,176289.39,0
304318.87,176289.39,1
304418.87,176289.39,0
304518.87,176289.39,0
304618.87,176289.39,1
304718.87,176289.39,0
304818.87,176289.39,0
304918.87,176289.39,0
305018.87,176289.39,0
305118.87,176289.39,0
305218.87,176289.39,0
305318.87,176289.39,1
305418.87,176289.39,1
305518.87,176289.39,0
299718.87,176389.39,1
299818.87,176389.39,1
299918.87,176389.39,1
300018.87,176389.39,1
300118.87,176389.39,1
300218.87,176389.39,1
300318.87,176389.39,1
300418.87,176389.39,1
300518.87,176389.39,0
300618.87,176389.39,0
300718.87,176389.39,0
300818.87,176389.39,0
300918.87,176389.39,0
301018.87,176389.39,0
301118.87,176389.39,0
301218.87,176389.39,0
301318.87,176389.39,0
301418.87,176389.39,0
301518.87,176389.39,0
301618.87,176389.39,0
301718.87,176389.39,0
302018.87,176389.39,0
302118.87,176389.39,0
302218.87,176389.39,1
302318.87,176389.39,0
302418.87,176389.39,0
302518.87,176389.39,0
302618.87,176389.39,0
302718.87,176389.39,0
302818.87,176389.39,1
302918.87,176389.39,1
303018.87,176389.39,0
303118.87,176389.39,0
303218.87,176389.39,0
303318.87,176389.39,0
303418.87,176389.39,0
303518.87,176389.39,0
303618.87,176389.39,0
303718.87,176389.39,0
303818.87,176389.39,0
303918.87,176389.39,0
304018.87,176389.39,0
304118.87,176389.39,0
304218.87,176389.39,1
304318.87,176389.39,1
304418.87,176389.39,1
304518.87,176389.39,0
304618.87,176389.39,1
304718.87,176389.39,0
304818.87,176389.39,0
304918.87,176389.39,0
305018.87,176389.39,0
305118.87,176389.39,0
305218.87,176389.39,1
305318.87,176389.39,0
305418.87,176389.39,1
305518.87,176389.39,0
305618.87,176389.39,0
299618.87,176489.39,1
299718.87,176489.39,1
299818.87,176489.39,1
299918.87,176489.39,1
300018.87,176489.39,1
300118.87,176489.39,1
300218.87,176489.39,1
300318.87,176489.39,1
300418.87,176489.39,0
300518.87,176489.39,0
300618.87,176489.39,0
300718.87,176489.39,0
300818.87,176489.39,0
300918.87,176489.39,0
301018.87,176489.39,0
301118.87,176489.39,0
301218.87,176489.39,0
301318.87,176489.39,1
301418.87,176489.39,1
301518.87,176489.39,0
301618.87,176489.39,0
301918.87,176489.39,0
302018.87,176489.39,0
302118.87,176489.39,0
302218.87,176489.39,0
302318.87,176489.39,0
302418.87,176489.39,0
302518.87,176489.39,0
302618.87,176489.39,1
302718.87,176489.39,0
302818.87,176489.39,1
302918.87,176489.39,0
303018.87,176489.39,0
303118.87,176489.39,0
303218.87,176489.39,0
303318.87,176489.39,0
303418.87,176489.39,0
303518.87,176489.39,0
303618.87,176489.39,0
303718.87,176489.39,0
303818.87,176489.39,0
303918.87,176489.39,0
304018.87,176489.39,0
304118.87,176489.39,1
304218.87,176489.39,0
304318.87,176489.39,1
304418.87,176489.39,1
304518.87,176489.39,1
304618.87,176489.39,0
304718.87,176489.39,0
304818.87,176489.39,0
304918.87,176489.39,0
305018.87,176489.39,0
305118.87,176489.39,0
305218.87,176489.39,0
305318.87,176489.39,1
305418.87,176489.39,0
305518.87,176489.39,0
305618.87,176489.39,0
305718.87,176489.39,0
299518.87,176589.39,1
299618.87,176589.39,1
299718.87,176589.39,1
299818.87,176589.39,1
299918.87,176589.39,1
300018.87,176589.39,1
300118.87,176589.39,1
300218.87,176589.39,1
300318.87,176589.39,1
300418.87,176589.39,0
300518.87,176589.39,1
300618.87,176589.39,0
300718.87,176589.39,0
300818.87,176589.39,0
300918.87,176589.39,0
301018.87,176589.39,0
301118.87,176589.39,0
301218.87,176589.39,0
301318.87,176589.39,0
301418.87,176589.39,0
301518.87,176589.39,0
301818.87,176589.39,0
301918.87,176589.39,0
302018.87,176589.39,1
302118.87,176589.39,0
302218.87,176589.39,0
302318.87,176589.39,0
302418.87,176589.39,0
302518.87,176589.39,0
302618.87,176589.39,0
302718.87,176589.39,0
302818.87,176589.39,0
302918.87,176589.39,0
303018.87,176589.39,0
303118.87,176589.39,0
303218.87,176589.39,0
303318.87,176589.39,0
303418.87,176589.39,0
303518.87,176589.39,0
303618.87,176589.39,0
303718.87,176589.39,0
303818.87,176589.39,0
303918.87,176589.39,0
304018.87,176589.39,0
304118.87,176589.39,0
304218.87,176589.39,1
304318.87,176589.39,1
304418.87,176589.39,1
304518.87,176589.39,0
304618.87,176589.39,0
304718.87,176589.39,0
304818.87,176589.39,0
304918.87,176589.39,0
305018.87,176589.39,0
305118.87,176589.39,0
305218.87,176589.39,1
305318.87,176589.39,1
305418.87,176589.39,0
305518.87,176589.39,0
305618.87,176589.39,0
305718.87,176589.39,0
305818.87,176589.39,0
299418.87,176689.39,1
299518.87,176689.39,1
299618.87,176689.39,0
299718.87,176689.39,1
299818.87,176689.39,1
299918.87,176689.39,1
300018.87,176689.39,1
300118.87,176689.39,1
300218.87,176689.39,1
300318.87,176689.39,1
300418.87,176689.39,1
300518.87,176689.39,0
300618.87,176689.39,0
300718.87,176689.39,0
300818.87,176689.39,0
300918.87,176689.39,0
301018.87,176689.39,0
301118.87,176689.39,0
301218.87,176689.39,1
301318.87,176689.39,0
301418.87,176689.39,0
301718.87,176689.39,0
301818.87,176689.39,0
301918.87,176689.39,0
302018.87,176689.39,0
302118.87,176689.39,0
302218.87,176689.39,0
302318.87,176689.39,0
302418.87,176689.39,0
302518.87,176689.39,0
302618.87,176689.39,0
302718.87,176689.39,0
302818.87,176689.39,0
302918.87,176689.39,0
303018.87,176689.39,0
303118.87,176689.39,0
303218.87,176689.39,0
303318.87,176689.39,0
303418.87,176689.39,0
303518.87,176689.39,0
303618.87,176689.39,0
303718.87,176689.39,0
303818.87,176689.39,0
303918.87,176689.39,1
304018.87,176689.39,0
304118.87,176689.39,1
304218.87,176689.39,0
304318.87,176689.39,1
304418.87,176689.39,0
304518.87,176689.39,0
304618.87,176689.39,0
304718.87,176689.39,0
304818.87,176689.39,0
304918.87,176689.39,0
305018.87,176689.39,0
305118.87,176689.39,0
305218.87,176689.39,1
305318.87,176689.39,0
305418.87,176689.39,0
305518.87,176689.39,0
305618.87,176689.39,0
305718.87,176689.39,0
305818.87,176689.39,1
305918.87,176689.39,0
299318.87,176789.39,1
299418.87,176789.39,1
299518.87,176789.39,1
299618.87,176789.39,1
299718.87,176789.39,1
299818.87,176789.39,1
299918.87,176789.39,0
300018.87,176789.39,0
300118.87,176789.39,1
300218.87,176789.39,0
300318.87,176789.39,1
300418.87,176789.39,1
300518.87,176789.39,1
300618.87,176789.39,0
300718.87,176789.39,1
300818.87,176789.39,0
300918.87,176789.39,0
301018.87,176789.39,0
301118.87,176789.39,0
301218.87,176789.39,0
301318.87,176789.39,0
301618.87,176789.39,0
301718.87,176789.39,0
301818.87,176789.39,0
301918.87,176789.39,0
302018.87,176789.39,0
302118.87,176789.39,0
302218.87,176789.39,0
302318.87,176789.39,0
302418.87,176789.39,0
302518.87,176789.39,0
302618.87,176789.39,0
302718.87,176789.39,0
302818.87,176789.39,0
302918.87,176789.39,0
303018.87,176789.39,0
303118.87,176789.39,0
303218.87,176789.39,0
303318.87,176789.39,0
303418.87,176789.39,0
303518.87,176789.39,0
303618.87,176789.39,0
303718.87,176789.39,0
303818.87,176789.39,0
303918.87,176789.39,0
304018.87,176789.39,0
304118.87,176789.39,0
304218.87,176789.39,1
304318.87,176789.39,0
304418.87,176789.39,0
304518.87,176789.39,0
304618.87,176789.39,1
304718.87,176789.39,1
304818.87,176789.39,0
304918.87,176789.39,0
305018.87,176789.39,0
305118.87,176789.39,1
305218.87,176789.39,1
305318.87,176789.39,0
305418.87,176789.39,0
305518.87,176789.39,0
305618.87,176789.39,0
305718.87,176789.39,0
305818.87,176789.39,0
305918.87,176789.39,0
306018.87,176789.39,1
299218.87,176889.39,1
299318.87,176889.39,1
299418.87,176889.39,1
299518.87,176889.39,1
299618.87,176889.39,1
299718.87,176889.39,0
299818.87,176889.39,0
299918.87,176889.39,0
300018.87,176889.39,0
300118.87,176889.39,0
300218.87,176889.39,0
300318.87,176889.39,1
300418.87,176889.39,1
300518.87,176889.39,1
300618.87,176889.39,1
300718.87,176889.39,1
300818.87,176889.39,1
300918.87,176889.39,0
301018.87,176889.39,0
301118.87,176889.39,0
301218.87,176889.39,1
301518.87,176889.39,0
301618.87,176889.39,0
301718.87,176889.39,0
301818.87,176889.39,1
301918.87,176889.39,0
302018.87,176889.39,0
302118.87,176889.39,0
302218.87,176889.39,0
302318.87,176889.39,0
302418.87,176889.39,0
302518.87,176889.39,0
302618.87,176889.39,0
302718.87,176889.39,0
302818.87,176889.39,0
302918.87,176889.39,0
303018.87,176889.39,0
303118.87,176889.39,0
303218.87,176889.39,0
303318.87,176889.39,0
303418.87,176889.39,0
303518.87,176889.39,0
303618.87,176889.39,0
303718.87,176889.39,0
303818.87,176889.39,0
303918.87,176889.39,0
304018.87,176889.39,0
304118.87,176889.39,1
304218.87,176889.39,0
304318.87,176889.39,0
304418.87,176889.39,0
304518.87,176889.39,0
304618.87,176889.39,0
304718.87,176889.39,0
304818.87,176889.39,0
304918.87,176889.39,0
305018.87,176889.39,1
